# example farm boundary vertices (x,y) (NOTE: the coordinates must start on line 2 of the file, must be counterclockwise)
7.461728395061728, 2.177777777777777
7.35604938271605, 1.9333333333333336
7.270123456790124, 1.8000000000000007
7.051851851851852, 1.6222222222222236
7.05777777777778, 1.355555555555556
6.883456790123457, 1.200000000000001
6.702222222222223, 1.355555555555556
6.458271604938271, 1.333333333333334
6.304691358024692, 1.2444444444444454
6.1540740740740745, 1.0222222222222221
6.160987654320988, 0.7111111111111104
5.651358024691358, 0.6444444444444457
4.896296296296296, 0.6222222222222253
4.341728395061729, 0.5777777777777793
3.764444444444444, 0.5555555555555571
3.4483950617283945, 0.7777777777777786
3.3274074074074065, 1.2222222222222232
3.184197530864197, 1.666666666666666
3.201975308641975, 1.8666666666666671
2.9802469135802463, 1.844444444444445
2.963456790123457, 1.5999999999999996
2.8824691358024683, 1.2444444444444454
2.3965432098765422, 1.1111111111111125
1.8637037037037032, 1.0888888888888903
1.5071604938271597, 1.1333333333333346
1.3190123456790117, 1.5999999999999996
1.1595061728395055, 1.7777777777777786
1.0755555555555552, 1.5555555555555554
1.1066666666666662, 1.155555555555555
0.8192592592592585, 1.0888888888888903
0.4597530864197523, 1.2666666666666675
0.31753086419753007, 1.666666666666666
0.306666666666666, 2.155555555555557
0.47308641975308596, 2.666666666666666
0.7358024691358016, 2.844444444444443
1.039012345679012, 3.1999999999999993
1.5056790123456782, 3.1999999999999993
1.5382716049382712, 2.7333333333333325
1.6128395061728387, 2.377777777777778
1.7071604938271598, 2.1333333333333346
1.7901234567901227, 2.4000000000000004
1.7619753086419745, 2.666666666666666
1.84395061728395, 2.977777777777778
2.13432098765432, 2.9111111111111114
2.22716049382716, 2.7333333333333325
2.101728395061728, 2.377777777777778
2.0879012345679007, 2
2.2419753086419743, 2.0666666666666664
2.302716049382715, 2.333333333333332
2.481481481481481, 2.2888888888888896
2.618271604938271, 2.1333333333333346
2.8153086419753075, 2.2666666666666675
2.631604938271604, 2.533333333333333
2.692839506172839, 2.777777777777777
3.0049382716049378, 2.7333333333333325
3.129382716049382, 3.133333333333333
3.348148148148148, 3.288888888888888
3.640493827160493, 3.133333333333333
3.715061728395061, 2.777777777777777
3.7209876543209868, 2.511111111111111
3.7945679012345677, 2.200000000000001
3.8246913580246904, 1.844444444444445
4.064197530864198, 2.0666666666666664
4.141234567901234, 2.5999999999999996
4.173827160493826, 3.133333333333333
4.595555555555555, 3.155555555555555
4.761481481481481, 2.688888888888888
4.8775308641975315, 2.466666666666667
5.187160493827161, 2.533333333333333
5.437037037037037, 2.2888888888888896
5.64395061728395, 1.9777777777777779
5.847407407407407, 1.8222222222222229
5.998518518518518, 2.022222222222222
5.9669135802469135, 2.4444444444444446
6.231604938271604, 2.533333333333333
6.67604938271605, 2.533333333333333
6.923456790123456, 2.4000000000000004
7.191111111111111, 2.355555555555556
