# intermediate turbine coordinates (x,y)
423408.55870368675	4.7865238701634435e6
418829.7458876722	4.789318720065986e6
426049.21123839845	4.790516600395715e6
423225.3833819426	4.791132178737893e6
415132.1067121926	4.790775103315837e6
415561.5035523749	4.785151884021794e6
424526.2718409963	4.7870085976398075e6
416170.0651552927	4.788083219356407e6
416804.70157277473	4.788446562917071e6
428346.4113151795	4.790983413299833e6
424586.0054934311	4.790113907450287e6
417750.2758901502	4.786062664995332e6
426686.30422104796	4.785054480927247e6
425342.34698985907	4.785061763368622e6
425041.76919216313	4.787200333084992e6
425317.9052740373	4.79031492351196e6
417181.8458210031	4.791445120201963e6
427455.59779629414	4.790871535821434e6
428309.62424197793	4.785111047515826e6
427876.1029612018	4.788055833609891e6
419219.4766627059	4.786541479401143e6
420418.5296715021	4.787086810889946e6
420895.17065715324	4.788408600383714e6
428910.1548753633	4.786658756257203e6
416473.4834811825	4.791230510407869e6
421657.676881698	4.786127562526649e6
428737.7499747283	4.788193809678422e6
421842.9086315192	4.788549694106146e6
418468.4962463758	4.786288298013634e6
416476.0572108774	4.785505169770634e6
415566.54892168724	4.787688835863643e6
415766.4481087744	4.7910003160250615e6
425701.6627301942	4.787411056515732e6
426819.2048242047	4.790726238122715e6
429050.76445594034	4.785289973709147e6
427171.65354574326	4.78787177724126e6
429152.5632814356	4.791022065589076e6
421245.92151673173	4.785110412655416e6
418109.4656698185	4.78913113361991e6
422764.58381854807	4.7862322968185805e6
415097.51035076164	4.787340728474533e6
422912.28490685194	4.785117847079465e6
417467.2372697648	4.788811085798647e6
423729.5911036082	4.789905881333173e6
426418.4093721034	4.787642503544015e6
429117.6038925543	4.789053450405445e6
422688.10587199597	4.789714593735599e6
427527.5175085563	4.785071621197916e6
419493.189004235	4.789502280524177e6
424013.84345412033	4.786808802990867e6
