# turbine_x, turbine_y
423025.5977037327	4.7863026421696665e6
420704.2664472793	4.787744082632751e6
421569.3730966756	4.785349233455713e6
416511.14014053927	4.789968951909711e6
424414.94376945513	4.790909466315154e6
426098.4010483743	4.788963686165418e6
417138.4370489961	4.788604519532217e6
415226.96471364767	4.79032400091117e6
421730.71961185953	4.787029000878639e6
428551.49294406537	4.788135459022321e6
419505.76159232564	4.789168657674483e6
428080.4530717119	4.785707008456996e6
420666.06633323705	4.786711060429617e6
422164.6842776417	4.789730272579871e6
428584.14264628605	4.786935914651467e6
425070.19041593693	4.790070909627333e6
