# turbine_x, turbine_y
2375.8277752036465	2088.883666232159
6785.340669118653	2652.060983122563
9809.257090343213	2935.979614980354
5606.964449300105	4490.370890716405
4864.846099326388	4349.851339699198
7489.1624788906665	1368.0632678406362
6680.045929782982	1117.3421878982144
1665.6086610655339	2594.0153600552917
11466.4929800617	2744.483262003797
7083.655963630483	1844.085533552641
4584.865194726717	2025.7476549997336
3882.6472784374187	2413.45877157042
10023.053723497836	3944.075581734222
7752.794606071675	3034.3219866889945
8408.90239634651	1843.6917905259681
9048.225627988424	2483.4348370357307
5364.511171047533	2504.0117722042187
2248.4164332300875	4044.1170621506426
10109.716188551549	2274.194222103928
1448.2264526090912	4598.6991160647285
1542.0484066486424	3622.61717729242
9337.18858331892	1798.112774941743
635.5218344382711	3677.1567913785066
1129.2502195184452	1877.2456056614587
650.4374387552134	2581.0537558607234
8802.944808273742	3502.6397329141846
5678.067533057814	5088.197274114096
6943.736424567261	4945.29522349035
5985.798404074459	2812.8965075819256
2174.5554283445827	3472.757756746596
4330.754393611568	2932.00655813781
5473.02961918798	3646.4188475939636
6110.79901606002	1195.0218087754538
7059.5869908380155	3327.657806384651
2532.800220945909	2864.872066061429
3375.28850719513	4542.056546098989
3586.9868983556057	2988.198008029802
1079.5399301079133	3117.5274969006255
3111.0119323327535	1921.1826026013573
10584.67290565759	3955.6095673016657
10769.350930040022	2713.8384858462914
11302.908515536521	3469.0749869219044
7853.7691928084305	2031.9815299388217
4581.589086922579	3771.4111395101636
7652.066421482274	4137.205031355711
6187.904622388582	1901.8809095000927
3905.8501324474487	3567.005325757059
6797.506571891083	3837.9088428410464
8228.583045941898	4020.894398401453
2121.249885818558	4843.939509619284
