# final turbine coordinates (x,y)
8895.622293613822	-202.55110565076973
15020.531927080818	-5871.564578403125
10853.603000079005	-2671.33073805343
3484.3886920421096	-1725.3072969734965
12715.992064991051	-228.99206701623928
4740.233911493746	-753.3640425029496
14302.895841035177	-4062.740036762062
12587.386006252804	-2809.6164835312766
10978.060633210574	-267.21543693463934
5387.033233354149	-4632.2714772693525
205.19763145748283	-5966.859148984263
1063.075247126972	-3515.599910426224
1658.8662414059083	-1815.4877397780124
16057.503223198255	-5469.054987939956
7714.4674829675905	-3935.509494579724
15999.88795425892	-3737.405567825668
12217.700332436818	-4404.3988525248515
15833.54191069105	-523.1887633564777
15545.50554508283	-1734.3967276425647
6573.218228018615	-1192.453275514305
6091.2054330558185	-2685.4164002568727
1999.5014991048522	-166.56652423769918
7409.443082557208	-183.94628224971478
463.0078214828378	-3343.9823183578833
1424.1145796436526	-4980.247169897836
6970.969983434765	-2667.1073809611376
12798.064609468733	-5864.312333567086
7114.581965472814	-5444.842407309161
9180.692428202125	-4310.475423651554
3515.9804307719587	-5219.833216851898
10193.82334241092	-1746.2678794865026
4720.558856553811	-5914.049616467599
10520.403661875504	-3422.601125067308
14594.379464543037	-119.08822140188016
58.644447723213034	-494.6025464661386
14097.217503308655	-1849.5264959238264
104.1171695925859	-2203.651083629222
3133.819856190186	-650.075883016774
8855.623464623526	-5860.289044928294
6561.048051025612	-1954.0119967029125
2823.2220075621217	-3637.4927577384274
13186.058304713051	-4249.908492922646
9193.416198577353	-156.71900653689664
9799.684317907488	-5836.971287646964
49.34713292830543	-4992.871662294286
4856.201419515955	-4603.245063911094
5125.094110577038	-77.58907506874358
14079.714443707308	-4960.888849187394
14833.637258665003	-1830.0076675072878
1973.272584160425	-5913.805899963204
